"team_api_id","team_fifa_api_id","team_long_name","team_short_name","id","date","buildupplayspeed","buildupplayspeedclass","buildupplaydribbling","buildupplaydribblingclass","buildupplaypassing","buildupplaypassingclass","buildupplaypositioningclass","chancecreationpassing","chancecreationpassingclass","chancecreationcrossing","chancecreationcrossingclass","chancecreationshooting","chancecreationshootingclass","chancecreationpositioningclass","defencepressure","defencepressureclass","defenceaggression","defenceaggressionclass","defenceteamwidth","defenceteamwidthclass","defencedefenderlineclass"
10260,11,"Manchester United","MUN",812,"2015-09-10 00:00:00",38,"Balanced",42,"Normal",44,"Mixed","Organised",49,"Normal",44,"Normal",40,"Normal","Organised",54,"Medium",53,"Press",56,"Normal","Cover"
10212,1893,"CS Marítimo","MAR",813,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",30,"Short","Organised",55,"Normal",50,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap"
10212,1893,"CS Marítimo","MAR",814,"2011-02-22 00:00:00",30,"Slow",NULL,"Little",30,"Short","Organised",55,"Normal",60,"Normal",50,"Normal","Organised",49,"Medium",45,"Press",50,"Normal","Offside Trap"
10212,1893,"CS Marítimo","MAR",815,"2012-02-22 00:00:00",38,"Balanced",NULL,"Little",44,"Mixed","Organised",54,"Normal",76,"Lots",55,"Normal","Organised",38,"Medium",49,"Press",46,"Normal","Cover"
10212,1893,"CS Marítimo","MAR",816,"2013-09-20 00:00:00",38,"Balanced",NULL,"Little",44,"Mixed","Organised",54,"Normal",76,"Lots",55,"Normal","Organised",38,"Medium",49,"Press",46,"Normal","Cover"
10212,1893,"CS Marítimo","MAR",817,"2014-09-19 00:00:00",67,"Fast",49,"Normal",66,"Mixed","Free Form",67,"Risky",64,"Normal",55,"Normal","Organised",37,"Medium",45,"Press",44,"Normal","Cover"
10212,1893,"CS Marítimo","MAR",818,"2015-09-10 00:00:00",61,"Balanced",49,"Normal",66,"Mixed","Organised",67,"Risky",64,"Normal",55,"Normal","Organised",38,"Medium",49,"Press",46,"Normal","Cover"
8592,219,"Olympique de Marseille","MAR",819,"2010-02-22 00:00:00",55,"Balanced",NULL,"Little",45,"Mixed","Organised",70,"Risky",65,"Normal",70,"Lots","Free Form",65,"Medium",70,"Double",65,"Normal","Offside Trap"
8592,219,"Olympique de Marseille","MAR",820,"2011-02-22 00:00:00",65,"Balanced",NULL,"Little",35,"Mixed","Organised",65,"Normal",65,"Normal",80,"Lots","Free Form",55,"Medium",55,"Press",65,"Normal","Cover"
8592,219,"Olympique de Marseille","MAR",821,"2012-02-22 00:00:00",48,"Balanced",NULL,"Little",50,"Mixed","Organised",49,"Normal",51,"Normal",48,"Normal","Organised",44,"Medium",48,"Press",51,"Normal","Cover"
8592,219,"Olympique de Marseille","MAR",822,"2013-09-20 00:00:00",48,"Balanced",NULL,"Little",50,"Mixed","Organised",49,"Normal",77,"Lots",64,"Normal","Organised",44,"Medium",48,"Press",54,"Normal","Cover"
8592,219,"Olympique de Marseille","MAR",823,"2014-09-19 00:00:00",51,"Balanced",62,"Normal",50,"Mixed","Organised",49,"Normal",69,"Lots",68,"Lots","Organised",48,"Medium",48,"Press",60,"Normal","Cover"
8592,219,"Olympique de Marseille","MAR",824,"2015-09-10 00:00:00",51,"Balanced",77,"Lots",41,"Mixed","Organised",49,"Normal",69,"Lots",31,"Little","Organised",48,"Medium",48,"Press",60,"Normal","Cover"
8550,68,"FC Metz","MET",825,"2010-02-22 00:00:00",50,"Balanced",NULL,"Little",30,"Short","Organised",50,"Normal",60,"Normal",65,"Normal","Organised",30,"Deep",50,"Press",30,"Narrow","Offside Trap"
8550,68,"FC Metz","MET",826,"2011-02-22 00:00:00",65,"Balanced",NULL,"Little",65,"Mixed","Organised",35,"Normal",65,"Normal",50,"Normal","Organised",35,"Medium",35,"Press",65,"Normal","Cover"
8550,68,"FC Metz","MET",827,"2012-02-22 00:00:00",50,"Balanced",NULL,"Little",49,"Mixed","Organised",49,"Normal",54,"Normal",53,"Normal","Organised",46,"Medium",47,"Press",50,"Normal","Cover"
8550,68,"FC Metz","MET",828,"2014-09-19 00:00:00",55,"Balanced",42,"Normal",49,"Mixed","Organised",49,"Normal",54,"Normal",53,"Normal","Organised",46,"Medium",54,"Press",50,"Normal","Cover"
8550,68,"FC Metz","MET",829,"2015-09-10 00:00:00",55,"Balanced",48,"Normal",49,"Mixed","Organised",46,"Normal",54,"Normal",53,"Normal","Organised",39,"Medium",46,"Press",42,"Normal","Cover"
8549,12,"Middlesbrough","MID",830,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",70,"Long","Organised",70,"Risky",70,"Lots",50,"Normal","Organised",30,"Deep",70,"Double",30,"Narrow","Cover"
8549,12,"Middlesbrough","MID",831,"2011-02-22 00:00:00",66,"Balanced",NULL,"Little",51,"Mixed","Organised",64,"Normal",64,"Normal",48,"Normal","Organised",54,"Medium",44,"Press",49,"Normal","Cover"
8549,12,"Middlesbrough","MID",832,"2012-02-22 00:00:00",60,"Balanced",NULL,"Little",72,"Long","Organised",40,"Normal",56,"Normal",72,"Lots","Organised",38,"Medium",42,"Press",42,"Normal","Cover"
8549,12,"Middlesbrough","MID",833,"2013-09-20 00:00:00",60,"Balanced",NULL,"Little",40,"Mixed","Organised",40,"Normal",56,"Normal",57,"Normal","Organised",38,"Medium",42,"Press",52,"Normal","Cover"
8549,12,"Middlesbrough","MID",834,"2014-09-19 00:00:00",60,"Balanced",28,"Little",56,"Mixed","Organised",49,"Normal",56,"Normal",72,"Lots","Organised",38,"Medium",42,"Press",42,"Normal","Cover"
8549,12,"Middlesbrough","MID",835,"2015-09-10 00:00:00",60,"Balanced",32,"Little",46,"Mixed","Organised",43,"Normal",55,"Normal",37,"Normal","Organised",38,"Medium",42,"Press",42,"Normal","Cover"
9829,69,"AS Monaco","MON",836,"2010-02-22 00:00:00",35,"Balanced",NULL,"Little",55,"Mixed","Organised",65,"Normal",55,"Normal",45,"Normal","Organised",70,"High",65,"Press",70,"Wide","Cover"
9829,69,"AS Monaco","MON",837,"2011-02-22 00:00:00",65,"Balanced",NULL,"Little",50,"Mixed","Organised",65,"Normal",35,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",50,"Normal","Cover"
9829,69,"AS Monaco","MON",838,"2012-02-22 00:00:00",52,"Balanced",NULL,"Little",48,"Mixed","Organised",37,"Normal",37,"Normal",37,"Normal","Organised",35,"Medium",34,"Press",51,"Normal","Cover"
9829,69,"AS Monaco","MON",839,"2013-09-20 00:00:00",52,"Balanced",NULL,"Little",48,"Mixed","Organised",37,"Normal",37,"Normal",37,"Normal","Organised",35,"Medium",34,"Press",51,"Normal","Cover"
9829,69,"AS Monaco","MON",840,"2014-09-19 00:00:00",52,"Balanced",68,"Lots",48,"Mixed","Organised",37,"Normal",37,"Normal",37,"Normal","Organised",35,"Medium",34,"Press",51,"Normal","Cover"
9829,69,"AS Monaco","MON",841,"2015-09-10 00:00:00",52,"Balanced",42,"Normal",43,"Mixed","Organised",54,"Normal",56,"Normal",23,"Little","Organised",56,"Medium",62,"Press",51,"Normal","Cover"
9998,1747,"RAEC Mons","MON",842,"2012-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",55,"Normal",48,"Normal",46,"Normal","Organised",46,"Medium",45,"Press",47,"Normal","Cover"
9998,1747,"RAEC Mons","MON",843,"2013-09-20 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",55,"Normal",67,"Lots",46,"Normal","Organised",46,"Medium",45,"Press",47,"Normal","Cover"
9998,1747,"RAEC Mons","MON",844,"2014-09-19 00:00:00",55,"Balanced",50,"Normal",55,"Mixed","Organised",55,"Normal",67,"Lots",46,"Normal","Organised",46,"Medium",45,"Press",47,"Normal","Cover"
10249,70,"Montpellier Hérault SC","MON",845,"2010-02-22 00:00:00",35,"Balanced",NULL,"Little",35,"Mixed","Organised",55,"Normal",35,"Normal",70,"Lots","Organised",70,"High",70,"Double",70,"Wide","Offside Trap"
10249,70,"Montpellier Hérault SC","MON",846,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",35,"Normal",50,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",65,"Normal","Cover"
10249,70,"Montpellier Hérault SC","MON",847,"2012-02-22 00:00:00",52,"Balanced",NULL,"Little",47,"Mixed","Organised",48,"Normal",49,"Normal",52,"Normal","Organised",34,"Medium",43,"Press",37,"Normal","Cover"
10249,70,"Montpellier Hérault SC","MON",848,"2013-09-20 00:00:00",52,"Balanced",NULL,"Little",47,"Mixed","Organised",48,"Normal",49,"Normal",52,"Normal","Organised",34,"Medium",43,"Press",37,"Normal","Cover"
10249,70,"Montpellier Hérault SC","MON",849,"2014-09-19 00:00:00",52,"Balanced",58,"Normal",47,"Mixed","Organised",48,"Normal",49,"Normal",52,"Normal","Organised",53,"Medium",56,"Press",48,"Normal","Cover"
10249,70,"Montpellier Hérault SC","MON",850,"2015-09-10 00:00:00",54,"Balanced",43,"Normal",65,"Mixed","Organised",48,"Normal",49,"Normal",45,"Normal","Organised",53,"Medium",56,"Press",48,"Normal","Cover"
8348,1900,"Moreirense FC","MOR",851,"2013-09-20 00:00:00",38,"Balanced",NULL,"Little",43,"Mixed","Organised",51,"Normal",54,"Normal",39,"Normal","Organised",44,"Medium",46,"Press",48,"Normal","Cover"
8348,1900,"Moreirense FC","MOR",852,"2015-09-10 00:00:00",38,"Balanced",58,"Normal",43,"Mixed","Organised",51,"Normal",54,"Normal",39,"Normal","Organised",44,"Medium",46,"Press",48,"Normal","Cover"
9927,83,"Motherwell","MOT",853,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",70,"Long","Organised",70,"Risky",70,"Lots",65,"Normal","Organised",60,"Medium",70,"Double",70,"Wide","Cover"
9927,83,"Motherwell","MOT",854,"2011-02-22 00:00:00",48,"Balanced",NULL,"Little",49,"Mixed","Organised",52,"Normal",52,"Normal",48,"Normal","Organised",47,"Medium",46,"Press",48,"Normal","Cover"
9927,83,"Motherwell","MOT",855,"2012-02-22 00:00:00",70,"Fast",NULL,"Little",55,"Mixed","Organised",40,"Normal",46,"Normal",60,"Normal","Organised",38,"Medium",42,"Press",62,"Normal","Cover"
9927,83,"Motherwell","MOT",856,"2013-09-20 00:00:00",67,"Fast",NULL,"Little",54,"Mixed","Organised",49,"Normal",47,"Normal",58,"Normal","Organised",39,"Medium",43,"Press",64,"Normal","Cover"
9927,83,"Motherwell","MOT",857,"2014-09-19 00:00:00",70,"Fast",47,"Normal",55,"Mixed","Organised",42,"Normal",47,"Normal",60,"Normal","Organised",41,"Medium",43,"Press",62,"Normal","Cover"
9927,83,"Motherwell","MOT",858,"2015-09-10 00:00:00",64,"Balanced",46,"Normal",55,"Mixed","Organised",44,"Normal",45,"Normal",27,"Little","Organised",37,"Medium",44,"Press",51,"Normal","Cover"
274581,111560,"Royal Excel Mouscron","MOP",859,"2015-09-10 00:00:00",50,"Balanced",50,"Normal",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
9996,111560,"Royal Excel Mouscron","MOU",860,"2015-09-10 00:00:00",50,"Balanced",50,"Normal",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
9996,111560,"Royal Excel Mouscron","MOU",861,"2015-09-10 00:00:00",50,"Balanced",50,"Normal",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
9761,1904,"NAC Breda","NAC",862,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",35,"Mixed","Organised",35,"Normal",40,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover"
9761,1904,"NAC Breda","NAC",863,"2011-02-22 00:00:00",33,"Slow",NULL,"Little",44,"Mixed","Free Form",35,"Normal",40,"Normal",60,"Normal","Organised",42,"Medium",47,"Press",54,"Normal","Cover"
9761,1904,"NAC Breda","NAC",864,"2012-02-22 00:00:00",40,"Balanced",NULL,"Little",48,"Mixed","Organised",48,"Normal",47,"Normal",42,"Normal","Organised",43,"Medium",48,"Press",50,"Normal","Cover"
9761,1904,"NAC Breda","NAC",865,"2013-09-20 00:00:00",58,"Balanced",NULL,"Little",53,"Mixed","Organised",48,"Normal",47,"Normal",46,"Normal","Organised",43,"Medium",48,"Press",50,"Normal","Cover"
9761,1904,"NAC Breda","NAC",866,"2014-09-19 00:00:00",46,"Balanced",44,"Normal",54,"Mixed","Organised",32,"Safe",42,"Normal",42,"Normal","Organised",43,"Medium",39,"Press",50,"Normal","Cover"
9761,1904,"NAC Breda","NAC",867,"2015-09-10 00:00:00",45,"Balanced",49,"Normal",59,"Mixed","Organised",32,"Safe",42,"Normal",54,"Normal","Organised",36,"Medium",39,"Press",40,"Normal","Cover"
10214,1891,"CD Nacional","NAC",868,"2010-02-22 00:00:00",45,"Balanced",NULL,"Little",30,"Short","Organised",60,"Normal",55,"Normal",50,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap"
10214,1891,"CD Nacional","NAC",869,"2011-02-22 00:00:00",47,"Balanced",NULL,"Little",30,"Short","Organised",60,"Normal",55,"Normal",50,"Normal","Organised",35,"Medium",55,"Press",48,"Normal","Cover"
10214,1891,"CD Nacional","NAC",870,"2012-02-22 00:00:00",41,"Balanced",NULL,"Little",43,"Mixed","Organised",53,"Normal",59,"Normal",53,"Normal","Organised",49,"Medium",50,"Press",57,"Normal","Cover"
10214,1891,"CD Nacional","NAC",871,"2013-09-20 00:00:00",41,"Balanced",NULL,"Little",43,"Mixed","Organised",53,"Normal",59,"Normal",53,"Normal","Organised",49,"Medium",50,"Press",57,"Normal","Cover"
10214,1891,"CD Nacional","NAC",872,"2014-09-19 00:00:00",41,"Balanced",59,"Normal",43,"Mixed","Organised",53,"Normal",44,"Normal",53,"Normal","Organised",42,"Medium",42,"Press",57,"Normal","Cover"
10214,1891,"CD Nacional","NAC",873,"2015-09-10 00:00:00",65,"Balanced",59,"Normal",43,"Mixed","Organised",53,"Normal",44,"Normal",53,"Normal","Organised",42,"Medium",42,"Press",57,"Normal","Cover"
8481,1823,"AS Nancy-Lorraine","NAN",874,"2010-02-22 00:00:00",65,"Balanced",NULL,"Little",40,"Mixed","Organised",60,"Normal",70,"Lots",30,"Little","Organised",70,"High",70,"Double",70,"Wide","Cover"
8481,1823,"AS Nancy-Lorraine","NAN",875,"2011-02-22 00:00:00",35,"Balanced",NULL,"Little",35,"Mixed","Organised",35,"Normal",65,"Normal",35,"Normal","Organised",35,"Medium",55,"Press",50,"Normal","Cover"
8481,1823,"AS Nancy-Lorraine","NAN",876,"2012-02-22 00:00:00",49,"Balanced",NULL,"Little",49,"Mixed","Organised",52,"Normal",53,"Normal",67,"Lots","Organised",43,"Medium",46,"Press",50,"Normal","Cover"
8481,1823,"AS Nancy-Lorraine","NAN",877,"2013-09-20 00:00:00",49,"Balanced",NULL,"Little",49,"Mixed","Organised",52,"Normal",53,"Normal",67,"Lots","Organised",43,"Medium",46,"Press",50,"Normal","Cover"
8481,1823,"AS Nancy-Lorraine","NAN",878,"2014-09-19 00:00:00",49,"Balanced",48,"Normal",49,"Mixed","Organised",52,"Normal",53,"Normal",67,"Lots","Organised",43,"Medium",46,"Press",50,"Normal","Cover"
8481,1823,"AS Nancy-Lorraine","NAN",879,"2015-09-10 00:00:00",49,"Balanced",48,"Normal",49,"Mixed","Organised",52,"Normal",53,"Normal",67,"Lots","Organised",43,"Medium",46,"Press",50,"Normal","Cover"
9830,71,"FC Nantes","NAN",880,"2010-02-22 00:00:00",55,"Balanced",NULL,"Little",35,"Mixed","Organised",60,"Normal",65,"Normal",35,"Normal","Organised",30,"Deep",45,"Press",30,"Narrow","Cover"
9830,71,"FC Nantes","NAN",881,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",35,"Normal",50,"Normal",35,"Normal","Organised",45,"Medium",55,"Press",50,"Normal","Cover"
9830,71,"FC Nantes","NAN",882,"2012-02-22 00:00:00",46,"Balanced",NULL,"Little",51,"Mixed","Organised",52,"Normal",34,"Normal",49,"Normal","Organised",47,"Medium",43,"Press",50,"Normal","Cover"
9830,71,"FC Nantes","NAN",883,"2013-09-20 00:00:00",46,"Balanced",NULL,"Little",51,"Mixed","Organised",52,"Normal",44,"Normal",49,"Normal","Organised",47,"Medium",51,"Press",54,"Normal","Cover"
9830,71,"FC Nantes","NAN",884,"2014-09-19 00:00:00",63,"Balanced",53,"Normal",48,"Mixed","Organised",52,"Normal",55,"Normal",49,"Normal","Organised",47,"Medium",51,"Press",54,"Normal","Cover"
9830,71,"FC Nantes","NAN",885,"2015-09-10 00:00:00",63,"Balanced",70,"Lots",56,"Mixed","Organised",52,"Normal",55,"Normal",46,"Normal","Organised",39,"Medium",41,"Press",52,"Normal","Cover"
9809,100737,"Naval 1° de Maio","NAV",886,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",30,"Short","Organised",45,"Normal",50,"Normal",70,"Lots","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover"
9809,100737,"Naval 1° de Maio","NAV",887,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",65,"Mixed","Organised",35,"Normal",50,"Normal",50,"Normal","Organised",45,"Medium",41,"Press",35,"Normal","Offside Trap"
8464,1910,"N.E.C.","NEC",888,"2010-02-22 00:00:00",32,"Slow",NULL,"Little",30,"Short","Organised",35,"Normal",40,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover"
8464,1910,"N.E.C.","NEC",889,"2011-02-22 00:00:00",47,"Balanced",NULL,"Little",46,"Mixed","Free Form",48,"Normal",78,"Lots",32,"Little","Organised",33,"Deep",54,"Press",31,"Narrow","Cover"
8464,1910,"N.E.C.","NEC",890,"2012-02-22 00:00:00",46,"Balanced",NULL,"Little",38,"Mixed","Organised",39,"Normal",55,"Normal",50,"Normal","Organised",45,"Medium",48,"Press",53,"Normal","Cover"
8464,1910,"N.E.C.","NEC",891,"2013-09-20 00:00:00",46,"Balanced",NULL,"Little",41,"Mixed","Organised",52,"Normal",37,"Normal",57,"Normal","Organised",45,"Medium",48,"Press",53,"Normal","Cover"
8464,1910,"N.E.C.","NEC",892,"2014-09-19 00:00:00",49,"Balanced",42,"Normal",59,"Mixed","Organised",52,"Normal",49,"Normal",55,"Normal","Organised",40,"Medium",48,"Press",53,"Normal","Cover"
10261,13,"Newcastle United","NEW",893,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",60,"Mixed","Organised",65,"Normal",70,"Lots",60,"Normal","Organised",45,"Medium",65,"Press",45,"Normal","Cover"
10261,13,"Newcastle United","NEW",894,"2011-02-22 00:00:00",55,"Balanced",NULL,"Little",50,"Mixed","Organised",60,"Normal",50,"Normal",60,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
10261,13,"Newcastle United","NEW",895,"2012-02-22 00:00:00",54,"Balanced",NULL,"Little",54,"Mixed","Organised",54,"Normal",68,"Lots",48,"Normal","Organised",52,"Medium",48,"Press",42,"Normal","Cover"
10261,13,"Newcastle United","NEW",896,"2013-09-20 00:00:00",58,"Balanced",NULL,"Little",72,"Long","Organised",48,"Normal",51,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal","Cover"
10261,13,"Newcastle United","NEW",897,"2014-09-19 00:00:00",54,"Balanced",33,"Little",47,"Mixed","Organised",47,"Normal",51,"Normal",39,"Normal","Organised",56,"Medium",54,"Press",51,"Normal","Cover"
10261,13,"Newcastle United","NEW",898,"2015-09-10 00:00:00",58,"Balanced",45,"Normal",49,"Mixed","Organised",47,"Normal",54,"Normal",46,"Normal","Organised",41,"Medium",39,"Press",51,"Normal","Cover"
9831,72,"OGC Nice","NIC",899,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",70,"Long","Organised",60,"Normal",30,"Little",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover"
9831,72,"OGC Nice","NIC",900,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",50,"Normal",50,"Normal",65,"Normal","Organised",45,"Medium",45,"Press",35,"Normal","Cover"
9831,72,"OGC Nice","NIC",901,"2012-02-22 00:00:00",48,"Balanced",NULL,"Little",66,"Mixed","Organised",49,"Normal",51,"Normal",34,"Normal","Organised",26,"Deep",47,"Press",64,"Normal","Cover"
9831,72,"OGC Nice","NIC",902,"2013-09-20 00:00:00",48,"Balanced",NULL,"Little",66,"Mixed","Organised",49,"Normal",66,"Normal",34,"Normal","Organised",56,"Medium",47,"Press",64,"Normal","Cover"
9831,72,"OGC Nice","NIC",903,"2014-09-19 00:00:00",48,"Balanced",61,"Normal",66,"Mixed","Organised",49,"Normal",66,"Normal",34,"Normal","Organised",56,"Medium",47,"Press",64,"Normal","Cover"
9831,72,"OGC Nice","NIC",904,"2015-09-10 00:00:00",48,"Balanced",55,"Normal",53,"Mixed","Organised",49,"Normal",66,"Normal",38,"Normal","Organised",57,"Medium",47,"Press",61,"Normal","Cover"
9850,1792,"Norwich City","NOR",905,"2010-02-22 00:00:00",65,"Balanced",NULL,"Little",70,"Long","Organised",70,"Risky",70,"Lots",55,"Normal","Organised",60,"Medium",70,"Double",70,"Wide","Cover"
9850,1792,"Norwich City","NOR",906,"2011-02-22 00:00:00",49,"Balanced",NULL,"Little",52,"Mixed","Organised",48,"Normal",64,"Normal",66,"Normal","Organised",34,"Medium",54,"Press",48,"Normal","Cover"
9850,1792,"Norwich City","NOR",907,"2012-02-22 00:00:00",63,"Balanced",NULL,"Little",61,"Mixed","Organised",42,"Normal",76,"Lots",62,"Normal","Organised",40,"Medium",50,"Press",42,"Normal","Cover"
9850,1792,"Norwich City","NOR",908,"2013-09-20 00:00:00",70,"Fast",NULL,"Little",70,"Long","Organised",56,"Normal",67,"Lots",48,"Normal","Organised",40,"Medium",43,"Press",53,"Normal","Cover"
9850,1792,"Norwich City","NOR",909,"2014-09-19 00:00:00",45,"Balanced",28,"Little",64,"Mixed","Organised",55,"Normal",67,"Lots",42,"Normal","Organised",40,"Medium",43,"Press",51,"Normal","Cover"
9850,1792,"Norwich City","NOR",910,"2015-09-10 00:00:00",45,"Balanced",38,"Normal",55,"Mixed","Organised",46,"Normal",54,"Normal",47,"Normal","Organised",38,"Medium",39,"Press",51,"Normal","Cover"
6269,112225,"Novara","NOV",911,"2011-02-22 00:00:00",53,"Balanced",NULL,"Little",35,"Mixed","Organised",50,"Normal",64,"Normal",49,"Normal","Organised",60,"Medium",51,"Press",40,"Normal","Offside Trap"
6269,112225,"Novara","NOV",912,"2012-02-22 00:00:00",55,"Balanced",NULL,"Little",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",50,"Normal","Cover"
6269,112225,"Novara","NOV",913,"2013-09-20 00:00:00",66,"Balanced",NULL,"Little",62,"Mixed","Organised",56,"Normal",55,"Normal",61,"Normal","Organised",36,"Medium",49,"Press",62,"Normal","Cover"
6269,112225,"Novara","NOV",914,"2014-09-19 00:00:00",66,"Balanced",57,"Normal",56,"Mixed","Organised",56,"Normal",55,"Normal",57,"Normal","Organised",36,"Medium",49,"Press",53,"Normal","Cover"
8165,171,"1. FC Nürnberg","NUR",915,"2010-02-22 00:00:00",45,"Balanced",NULL,"Little",50,"Mixed","Organised",40,"Normal",70,"Lots",70,"Lots","Organised",55,"Medium",55,"Press",40,"Normal","Cover"
8165,171,"1. FC Nürnberg","NUR",916,"2011-02-22 00:00:00",45,"Balanced",NULL,"Little",50,"Mixed","Organised",47,"Normal",45,"Normal",56,"Normal","Organised",55,"Medium",61,"Press",46,"Normal","Cover"
8165,171,"1. FC Nürnberg","NUR",917,"2012-02-22 00:00:00",44,"Balanced",NULL,"Little",49,"Mixed","Organised",51,"Normal",49,"Normal",48,"Normal","Organised",30,"Deep",40,"Press",43,"Normal","Cover"
8165,171,"1. FC Nürnberg","NUR",918,"2013-09-20 00:00:00",46,"Balanced",NULL,"Little",49,"Mixed","Organised",56,"Normal",54,"Normal",67,"Lots","Organised",39,"Medium",57,"Press",44,"Normal","Cover"
8165,171,"1. FC Nürnberg","NUR",919,"2014-09-19 00:00:00",46,"Balanced",62,"Normal",38,"Mixed","Organised",58,"Normal",48,"Normal",55,"Normal","Organised",51,"Medium",50,"Press",47,"Normal","Cover"
8165,171,"1. FC Nürnberg","NUR",920,"2015-09-10 00:00:00",46,"Balanced",58,"Normal",49,"Mixed","Organised",51,"Normal",52,"Normal",59,"Normal","Organised",30,"Deep",40,"Press",44,"Normal","Cover"
8388,477,"CD Numancia","NUM",921,"2010-02-22 00:00:00",55,"Balanced",NULL,"Little",40,"Mixed","Organised",50,"Normal",55,"Normal",55,"Normal","Organised",30,"Deep",55,"Press",55,"Normal","Offside Trap"
8388,477,"CD Numancia","NUM",922,"2011-02-22 00:00:00",71,"Fast",NULL,"Little",53,"Mixed","Organised",38,"Normal",53,"Normal",53,"Normal","Organised",40,"Medium",49,"Press",55,"Normal","Cover"
8388,477,"CD Numancia","NUM",923,"2012-02-22 00:00:00",44,"Balanced",NULL,"Little",45,"Mixed","Organised",54,"Normal",41,"Normal",57,"Normal","Organised",50,"Medium",46,"Press",62,"Normal","Cover"
8388,477,"CD Numancia","NUM",924,"2013-09-20 00:00:00",44,"Balanced",NULL,"Little",45,"Mixed","Organised",54,"Normal",41,"Normal",57,"Normal","Organised",50,"Medium",46,"Press",62,"Normal","Cover"
8388,477,"CD Numancia","NUM",925,"2014-09-19 00:00:00",44,"Balanced",48,"Normal",45,"Mixed","Organised",54,"Normal",41,"Normal",57,"Normal","Organised",50,"Medium",46,"Press",62,"Normal","Cover"
8388,477,"CD Numancia","NUM",926,"2015-09-10 00:00:00",44,"Balanced",48,"Normal",45,"Mixed","Organised",54,"Normal",41,"Normal",57,"Normal","Organised",50,"Medium",46,"Press",62,"Normal","Cover"
8242,1564,"Odra Wodzisław","ODR",927,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",45,"Mixed","Organised",45,"Normal",40,"Normal",70,"Lots","Organised",70,"High",70,"Double",65,"Normal","Cover"
2033,111540,"S.C. Olhanense","OLH",928,"2010-02-22 00:00:00",45,"Balanced",NULL,"Little",55,"Mixed","Organised",50,"Normal",60,"Normal",45,"Normal","Free Form",50,"Medium",45,"Press",60,"Normal","Cover"
2033,111540,"S.C. Olhanense","OLH",929,"2011-02-22 00:00:00",65,"Balanced",NULL,"Little",55,"Mixed","Organised",50,"Normal",50,"Normal",65,"Normal","Free Form",50,"Medium",45,"Press",35,"Normal","Cover"
2033,111540,"S.C. Olhanense","OLH",930,"2012-02-22 00:00:00",45,"Balanced",NULL,"Little",40,"Mixed","Organised",53,"Normal",37,"Normal",44,"Normal","Organised",37,"Medium",24,"Contain",44,"Normal","Cover"
2033,111540,"S.C. Olhanense","OLH",931,"2013-09-20 00:00:00",45,"Balanced",NULL,"Little",52,"Mixed","Organised",53,"Normal",37,"Normal",43,"Normal","Free Form",37,"Medium",31,"Contain",44,"Normal","Cover"
2033,111540,"S.C. Olhanense","OLH",932,"2014-09-19 00:00:00",45,"Balanced",62,"Normal",40,"Mixed","Organised",53,"Normal",37,"Normal",44,"Normal","Organised",37,"Medium",24,"Contain",44,"Normal","Cover"
8573,682,"KV Oostende","OOS",933,"2014-09-19 00:00:00",52,"Balanced",49,"Normal",54,"Mixed","Organised",45,"Normal",42,"Normal",53,"Normal","Organised",42,"Medium",47,"Press",44,"Normal","Cover"
