"id","country_id","season","stage","date","match_api_id","home_team_api_id","away_team_api_id","home_team_goal","away_team_goal","league_name","country_name","home_team_ln","home_team_sn","away_team_ln","away_team_sn","match_winner_id","match_winner"
8203,7809,"2009/2010",18,"2010-01-16 00:00:00",674429,9904,8177,0,3,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","Hertha BSC Berlin","HBE",8177,"HBE"
8204,7809,"2009/2010",18,"2010-01-16 00:00:00",674430,9788,9911,1,2,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","VfL Bochum","BOC",9911,"BOC"
8205,7809,"2009/2010",19,"2010-01-23 00:00:00",674431,9789,9790,1,0,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","Hamburger SV","HAM",9789,"DOR"
8206,7809,"2009/2010",19,"2010-01-23 00:00:00",674432,8697,9823,2,3,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","FC Bayern Munich","BMU",9823,"BMU"
13732,13274,"2009/2010",24,"2010-02-20 00:00:00",662462,8464,8674,0,2,"Netherlands Eredivisie","Netherlands","N.E.C.","NEC","FC Groningen","GRO",8674,"GRO"
8207,7809,"2009/2010",19,"2010-01-23 00:00:00",674433,8177,9788,0,0,"Germany 1. Bundesliga","Germany","Hertha BSC Berlin","HBE","Borussia Mönchengladbach","GLA",0,"draw"
8208,7809,"2009/2010",19,"2010-01-24 00:00:00",674434,8721,8722,2,3,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","1. FC Köln","FCK",8722,"FCK"
8209,7809,"2009/2010",19,"2010-01-22 00:00:00",674435,8358,10269,0,1,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","VfB Stuttgart","STU",10269,"STU"
8210,7809,"2009/2010",19,"2010-01-23 00:00:00",674436,8165,9810,1,1,"Germany 1. Bundesliga","Germany","1. FC Nürnberg","NUR","Eintracht Frankfurt","EFR",0,"draw"
13733,13274,"2009/2010",25,"2010-02-26 00:00:00",662463,10217,9803,1,2,"Netherlands Eredivisie","Netherlands","ADO Den Haag","HAA","Roda JC Kerkrade","ROD",9803,"ROD"
8213,7809,"2009/2010",19,"2010-01-24 00:00:00",674439,8226,8178,0,3,"Germany 1. Bundesliga","Germany","TSG 1899 Hoffenheim","HOF","Bayer 04 Leverkusen","LEV",8178,"LEV"
8214,7809,"2009/2010",2,"2009-08-15 00:00:00",674272,9823,8697,1,1,"Germany 1. Bundesliga","Germany","FC Bayern Munich","BMU","SV Werder Bremen","WBR",0,"draw"
8215,7809,"2009/2010",2,"2009-08-15 00:00:00",674273,8178,8226,1,0,"Germany 1. Bundesliga","Germany","Bayer 04 Leverkusen","LEV","TSG 1899 Hoffenheim","HOF",8178,"LEV"
8216,7809,"2009/2010",2,"2009-08-15 00:00:00",674274,9790,9789,4,1,"Germany 1. Bundesliga","Germany","Hamburger SV","HAM","Borussia Dortmund","DOR",9790,"HAM"
8217,7809,"2009/2010",2,"2009-08-15 00:00:00",674275,10269,8358,4,2,"Germany 1. Bundesliga","Germany","VfB Stuttgart","STU","SC Freiburg","FRE",10269,"STU"
13734,13274,"2009/2010",25,"2010-02-28 00:00:00",662464,8640,10219,5,1,"Netherlands Eredivisie","Netherlands","PSV","PSV","RKC Waalwijk","RKC",8640,"PSV"
8218,7809,"2009/2010",2,"2009-08-16 00:00:00",674276,10189,9911,3,0,"Germany 1. Bundesliga","Germany","FC Schalke 04","S04","VfL Bochum","BOC",10189,"S04"
8219,7809,"2009/2010",2,"2009-08-15 00:00:00",674277,9810,8165,1,1,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","1. FC Nürnberg","NUR",0,"draw"
8220,7809,"2009/2010",2,"2009-08-15 00:00:00",674278,8722,8721,1,3,"Germany 1. Bundesliga","Germany","1. FC Köln","FCK","VfL Wolfsburg","WOL",8721,"WOL"
8221,7809,"2009/2010",2,"2009-08-15 00:00:00",674279,9904,9905,1,1,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","1. FSV Mainz 05","MAI",0,"draw"
13735,13274,"2009/2010",25,"2010-02-27 00:00:00",662465,10228,9791,1,2,"Netherlands Eredivisie","Netherlands","SC Heerenveen","HEE","Heracles Almelo","HER",9791,"HER"
8222,7809,"2009/2010",2,"2009-08-16 00:00:00",674280,9788,8177,2,1,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","Hertha BSC Berlin","HBE",9788,"GLA"
8223,7809,"2009/2010",20,"2010-01-30 00:00:00",674440,9823,9905,3,0,"Germany 1. Bundesliga","Germany","FC Bayern Munich","BMU","1. FSV Mainz 05","MAI",9823,"BMU"
8224,7809,"2009/2010",20,"2010-01-31 00:00:00",674441,8178,8358,3,1,"Germany 1. Bundesliga","Germany","Bayer 04 Leverkusen","LEV","SC Freiburg","FRE",8178,"LEV"
8225,7809,"2009/2010",20,"2010-01-29 00:00:00",674442,9790,8721,1,1,"Germany 1. Bundesliga","Germany","Hamburger SV","HAM","VfL Wolfsburg","WOL",0,"draw"
13736,13274,"2009/2010",25,"2010-02-27 00:00:00",662466,8277,10229,0,3,"Netherlands Eredivisie","Netherlands","Vitesse","VIT","AZ","ALK",10229,"ALK"
8226,7809,"2009/2010",20,"2010-01-31 00:00:00",674443,10269,9789,4,1,"Germany 1. Bundesliga","Germany","VfB Stuttgart","STU","Borussia Dortmund","DOR",10269,"STU"
8227,7809,"2009/2010",20,"2010-01-30 00:00:00",674444,8177,9911,0,0,"Germany 1. Bundesliga","Germany","Hertha BSC Berlin","HBE","VfL Bochum","BOC",0,"draw"
8228,7809,"2009/2010",20,"2010-01-30 00:00:00",674445,10189,8226,2,0,"Germany 1. Bundesliga","Germany","FC Schalke 04","S04","TSG 1899 Hoffenheim","HOF",10189,"S04"
8229,7809,"2009/2010",20,"2010-01-30 00:00:00",674446,9810,8722,1,2,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","1. FC Köln","FCK",8722,"FCK"
8230,7809,"2009/2010",20,"2010-01-30 00:00:00",674447,9904,8165,1,3,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","1. FC Nürnberg","NUR",8165,"NUR"
8232,7809,"2009/2010",21,"2010-02-07 00:00:00",674449,9789,9810,2,3,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","Eintracht Frankfurt","EFR",9810,"EFR"
8233,7809,"2009/2010",21,"2010-02-05 00:00:00",674453,8697,8177,2,1,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","Hertha BSC Berlin","HBE",8697,"WBR"
8234,7809,"2009/2010",21,"2010-02-06 00:00:00",674454,8721,9823,1,3,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","FC Bayern Munich","BMU",9823,"BMU"
8235,7809,"2009/2010",21,"2010-02-06 00:00:00",674455,8358,10189,0,0,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","FC Schalke 04","S04",0,"draw"
13737,13274,"2009/2010",25,"2010-02-27 00:00:00",662467,8525,9839,2,1,"Netherlands Eredivisie","Netherlands","Willem II","WII","VVV-Venlo","VEN",8525,"WII"
13738,13274,"2009/2010",25,"2010-02-28 00:00:00",662468,8593,9908,4,0,"Netherlands Eredivisie","Netherlands","Ajax","AJA","FC Utrecht","UTR",8593,"AJA"
8237,7809,"2009/2010",21,"2010-02-06 00:00:00",674457,8165,10269,1,2,"Germany 1. Bundesliga","Germany","1. FC Nürnberg","NUR","VfB Stuttgart","STU",10269,"STU"
8238,7809,"2009/2010",21,"2010-02-06 00:00:00",674458,9911,8178,1,1,"Germany 1. Bundesliga","Germany","VfL Bochum","BOC","Bayer 04 Leverkusen","LEV",0,"draw"
8239,7809,"2009/2010",21,"2010-02-07 00:00:00",674459,9905,9788,1,0,"Germany 1. Bundesliga","Germany","1. FSV Mainz 05","MAI","Borussia Mönchengladbach","GLA",9905,"MAI"
8240,7809,"2009/2010",21,"2010-02-06 00:00:00",674460,8226,9904,2,1,"Germany 1. Bundesliga","Germany","TSG 1899 Hoffenheim","HOF","Hannover 96","HAN",8226,"HOF"
13739,13274,"2009/2010",25,"2010-02-28 00:00:00",662469,8611,8464,2,1,"Netherlands Eredivisie","Netherlands","FC Twente","TWE","N.E.C.","NEC",8611,"TWE"
13740,13274,"2009/2010",25,"2010-02-28 00:00:00",662470,8614,9761,2,2,"Netherlands Eredivisie","Netherlands","Sparta Rotterdam","SPA","NAC Breda","NAC",0,"draw"
8241,7809,"2009/2010",22,"2010-02-13 00:00:00",674461,9823,9789,3,1,"Germany 1. Bundesliga","Germany","FC Bayern Munich","BMU","Borussia Dortmund","DOR",9823,"BMU"
8242,7809,"2009/2010",22,"2010-02-13 00:00:00",674462,8178,8721,2,1,"Germany 1. Bundesliga","Germany","Bayer 04 Leverkusen","LEV","VfL Wolfsburg","WOL",8178,"LEV"
8243,7809,"2009/2010",22,"2010-02-13 00:00:00",674463,10269,9790,1,3,"Germany 1. Bundesliga","Germany","VfB Stuttgart","STU","Hamburger SV","HAM",9790,"HAM"
8244,7809,"2009/2010",22,"2010-02-13 00:00:00",674464,8177,9905,1,1,"Germany 1. Bundesliga","Germany","Hertha BSC Berlin","HBE","1. FSV Mainz 05","MAI",0,"draw"
8245,7809,"2009/2010",22,"2010-02-14 00:00:00",674465,10189,8722,2,0,"Germany 1. Bundesliga","Germany","FC Schalke 04","S04","1. FC Köln","FCK",10189,"S04"
8246,7809,"2009/2010",22,"2010-02-14 00:00:00",674466,9810,8358,2,1,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","SC Freiburg","FRE",9810,"EFR"
8247,7809,"2009/2010",22,"2010-02-13 00:00:00",674467,9911,8226,2,1,"Germany 1. Bundesliga","Germany","VfL Bochum","BOC","TSG 1899 Hoffenheim","HOF",9911,"BOC"
8248,7809,"2009/2010",22,"2010-02-13 00:00:00",674468,9904,8697,1,5,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","SV Werder Bremen","WBR",8697,"WBR"
8249,7809,"2009/2010",22,"2010-02-12 00:00:00",674469,9788,8165,2,1,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","1. FC Nürnberg","NUR",9788,"GLA"
16960,15722,"2013/2014",13,"2013-10-24 00:00:00",1467922,8033,1601,0,0,"Poland Ekstraklasa","Poland","Podbeskidzie Bielsko-Biała","POD","Ruch Chorzów","CHO",0,"draw"
8250,7809,"2009/2010",23,"2010-02-20 00:00:00",674470,9790,9810,0,0,"Germany 1. Bundesliga","Germany","Hamburger SV","HAM","Eintracht Frankfurt","EFR",0,"draw"
8251,7809,"2009/2010",23,"2010-02-20 00:00:00",674471,9789,9904,4,1,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","Hannover 96","HAN",9789,"DOR"
8252,7809,"2009/2010",23,"2010-02-21 00:00:00",674472,8697,8178,2,2,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","Bayer 04 Leverkusen","LEV",0,"draw"
8253,7809,"2009/2010",23,"2010-02-21 00:00:00",674473,8721,10189,2,1,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","FC Schalke 04","S04",8721,"WOL"
9198,7809,"2012/2013",26,"2013-03-17 00:00:00",1239696,9788,9904,1,0,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","Hannover 96","HAN",9788,"GLA"
8254,7809,"2009/2010",23,"2010-02-21 00:00:00",674474,8358,8177,0,3,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","Hertha BSC Berlin","HBE",8177,"HBE"
8255,7809,"2009/2010",23,"2010-02-20 00:00:00",674475,8722,10269,1,5,"Germany 1. Bundesliga","Germany","1. FC Köln","FCK","VfB Stuttgart","STU",10269,"STU"
8256,7809,"2009/2010",23,"2010-02-20 00:00:00",674476,8165,9823,1,1,"Germany 1. Bundesliga","Germany","1. FC Nürnberg","NUR","FC Bayern Munich","BMU",0,"draw"
8257,7809,"2009/2010",23,"2010-02-20 00:00:00",674477,9905,9911,0,0,"Germany 1. Bundesliga","Germany","1. FSV Mainz 05","MAI","VfL Bochum","BOC",0,"draw"
13741,13274,"2009/2010",25,"2010-02-28 00:00:00",662471,8674,10235,2,3,"Netherlands Eredivisie","Netherlands","FC Groningen","GRO","Feyenoord","FEY",10235,"FEY"
16961,15722,"2013/2014",13,"2013-10-27 00:00:00",1467925,2182,8673,1,1,"Poland Ekstraklasa","Poland","Lech Poznań","POZ","Legia Warszawa","LEG",0,"draw"
8258,7809,"2009/2010",23,"2010-02-19 00:00:00",674478,8226,9788,2,2,"Germany 1. Bundesliga","Germany","TSG 1899 Hoffenheim","HOF","Borussia Mönchengladbach","GLA",0,"draw"
8259,7809,"2009/2010",24,"2010-02-28 00:00:00",674479,9823,9790,1,0,"Germany 1. Bundesliga","Germany","FC Bayern Munich","BMU","Hamburger SV","HAM",9823,"BMU"
8260,7809,"2009/2010",24,"2010-02-27 00:00:00",674480,8178,8722,0,0,"Germany 1. Bundesliga","Germany","Bayer 04 Leverkusen","LEV","1. FC Köln","FCK",0,"draw"
8261,7809,"2009/2010",24,"2010-02-27 00:00:00",674481,10269,9810,2,1,"Germany 1. Bundesliga","Germany","VfB Stuttgart","STU","Eintracht Frankfurt","EFR",10269,"STU"
13742,13274,"2009/2010",26,"2010-03-06 00:00:00",662472,10229,10228,4,1,"Netherlands Eredivisie","Netherlands","AZ","ALK","SC Heerenveen","HEE",10229,"ALK"
16962,15722,"2013/2014",14,"2013-10-30 00:00:00",1467929,8021,8030,1,3,"Poland Ekstraklasa","Poland","Zagłębie Lubin","ZAG","Lechia Gdańsk","LGD",8030,"LGD"
8262,7809,"2009/2010",24,"2010-02-27 00:00:00",674482,8177,8226,0,2,"Germany 1. Bundesliga","Germany","Hertha BSC Berlin","HBE","TSG 1899 Hoffenheim","HOF",8226,"HOF"
8263,7809,"2009/2010",24,"2010-02-26 00:00:00",674483,10189,9789,2,1,"Germany 1. Bundesliga","Germany","FC Schalke 04","S04","Borussia Dortmund","DOR",10189,"S04"
8264,7809,"2009/2010",24,"2010-02-27 00:00:00",674484,9911,8165,0,0,"Germany 1. Bundesliga","Germany","VfL Bochum","BOC","1. FC Nürnberg","NUR",0,"draw"
8265,7809,"2009/2010",24,"2010-02-28 00:00:00",674485,9904,8721,0,1,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","VfL Wolfsburg","WOL",8721,"WOL"
13743,13274,"2009/2010",26,"2010-03-06 00:00:00",662473,10217,8277,1,1,"Netherlands Eredivisie","Netherlands","ADO Den Haag","HAA","Vitesse","VIT",0,"draw"
16963,15722,"2013/2014",14,"2013-10-28 00:00:00",1467931,8020,2186,0,1,"Poland Ekstraklasa","Poland","Polonia Bytom","GOR","Cracovia","CKR",2186,"CKR"
8266,7809,"2009/2010",24,"2010-02-27 00:00:00",674486,9905,8697,1,2,"Germany 1. Bundesliga","Germany","1. FSV Mainz 05","MAI","SV Werder Bremen","WBR",8697,"WBR"
8267,7809,"2009/2010",24,"2010-02-27 00:00:00",674487,9788,8358,1,1,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","SC Freiburg","FRE",0,"draw"
8268,7809,"2009/2010",25,"2010-03-06 00:00:00",674488,9790,8177,1,0,"Germany 1. Bundesliga","Germany","Hamburger SV","HAM","Hertha BSC Berlin","HBE",9790,"HAM"
8269,7809,"2009/2010",25,"2010-03-06 00:00:00",674489,9789,9788,3,0,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","Borussia Mönchengladbach","GLA",9789,"DOR"
13744,13274,"2009/2010",26,"2010-03-06 00:00:00",662474,9761,8640,2,1,"Netherlands Eredivisie","Netherlands","NAC Breda","NAC","PSV","PSV",9761,"NAC"
8270,7809,"2009/2010",25,"2010-03-06 00:00:00",674490,8697,10269,2,2,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","VfB Stuttgart","STU",0,"draw"
8271,7809,"2009/2010",25,"2010-03-06 00:00:00",674491,8721,9911,4,1,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","VfL Bochum","BOC",8721,"WOL"
8272,7809,"2009/2010",25,"2010-03-06 00:00:00",674492,8358,9904,1,2,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","Hannover 96","HAN",9904,"HAN"
8273,7809,"2009/2010",25,"2010-03-06 00:00:00",674493,9810,10189,1,4,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","FC Schalke 04","S04",10189,"S04"
9096,7809,"2012/2013",16,"2012-12-08 00:00:00",1239603,9789,8721,2,3,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","VfL Wolfsburg","WOL",8721,"WOL"
8274,7809,"2009/2010",25,"2010-03-06 00:00:00",674494,8722,9823,1,1,"Germany 1. Bundesliga","Germany","1. FC Köln","FCK","FC Bayern Munich","BMU",0,"draw"
8275,7809,"2009/2010",25,"2010-03-07 00:00:00",674495,8165,8178,3,2,"Germany 1. Bundesliga","Germany","1. FC Nürnberg","NUR","Bayer 04 Leverkusen","LEV",8165,"NUR"
8276,7809,"2009/2010",25,"2010-03-07 00:00:00",674496,8226,9905,0,1,"Germany 1. Bundesliga","Germany","TSG 1899 Hoffenheim","HOF","1. FSV Mainz 05","MAI",9905,"MAI"
8277,7809,"2009/2010",26,"2010-03-13 00:00:00",674497,9823,8358,2,1,"Germany 1. Bundesliga","Germany","FC Bayern Munich","BMU","SC Freiburg","FRE",9823,"BMU"
13745,13274,"2009/2010",26,"2010-03-06 00:00:00",662475,9791,8525,3,2,"Netherlands Eredivisie","Netherlands","Heracles Almelo","HER","Willem II","WII",9791,"HER"
8278,7809,"2009/2010",26,"2010-03-14 00:00:00",674498,8178,9790,4,2,"Germany 1. Bundesliga","Germany","Bayer 04 Leverkusen","LEV","Hamburger SV","HAM",8178,"LEV"
8279,7809,"2009/2010",26,"2010-03-13 00:00:00",674499,8177,8165,1,2,"Germany 1. Bundesliga","Germany","Hertha BSC Berlin","HBE","1. FC Nürnberg","NUR",8165,"NUR"
8280,7809,"2009/2010",26,"2010-03-12 00:00:00",674500,10189,10269,2,1,"Germany 1. Bundesliga","Germany","FC Schalke 04","S04","VfB Stuttgart","STU",10189,"S04"
8281,7809,"2009/2010",26,"2010-03-13 00:00:00",674501,9911,9789,1,4,"Germany 1. Bundesliga","Germany","VfL Bochum","BOC","Borussia Dortmund","DOR",9789,"DOR"
13746,13274,"2009/2010",26,"2010-03-07 00:00:00",662476,9803,10235,2,4,"Netherlands Eredivisie","Netherlands","Roda JC Kerkrade","ROD","Feyenoord","FEY",10235,"FEY"
16964,15722,"2013/2014",14,"2013-10-30 00:00:00",1467933,8245,1601,1,4,"Poland Ekstraklasa","Poland","Korona Kielce","KKI","Ruch Chorzów","CHO",1601,"CHO"
8282,7809,"2009/2010",26,"2010-03-13 00:00:00",674502,9904,9810,2,1,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","Eintracht Frankfurt","EFR",9904,"HAN"
8283,7809,"2009/2010",26,"2010-03-13 00:00:00",674503,9905,8722,1,0,"Germany 1. Bundesliga","Germany","1. FSV Mainz 05","MAI","1. FC Köln","FCK",9905,"MAI"
8284,7809,"2009/2010",26,"2010-03-13 00:00:00",674504,9788,8721,0,4,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","VfL Wolfsburg","WOL",8721,"WOL"
8285,7809,"2009/2010",26,"2010-03-14 00:00:00",674505,8226,8697,0,1,"Germany 1. Bundesliga","Germany","TSG 1899 Hoffenheim","HOF","SV Werder Bremen","WBR",8697,"WBR"
13747,13274,"2009/2010",26,"2010-03-07 00:00:00",662477,10219,8611,0,1,"Netherlands Eredivisie","Netherlands","RKC Waalwijk","RKC","FC Twente","TWE",8611,"TWE"
13748,13274,"2009/2010",26,"2010-03-07 00:00:00",662478,9908,8464,1,0,"Netherlands Eredivisie","Netherlands","FC Utrecht","UTR","N.E.C.","NEC",9908,"UTR"
8286,7809,"2009/2010",27,"2010-03-21 00:00:00",674506,9790,10189,2,2,"Germany 1. Bundesliga","Germany","Hamburger SV","HAM","FC Schalke 04","S04",0,"draw"
8287,7809,"2009/2010",27,"2010-03-20 00:00:00",674507,9789,8178,3,0,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","Bayer 04 Leverkusen","LEV",9789,"DOR"
8288,7809,"2009/2010",27,"2010-03-20 00:00:00",674508,10269,9904,2,0,"Germany 1. Bundesliga","Germany","VfB Stuttgart","STU","Hannover 96","HAN",10269,"STU"
8289,7809,"2009/2010",27,"2010-03-20 00:00:00",674509,8697,9911,3,2,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","VfL Bochum","BOC",8697,"WBR"
13749,13274,"2009/2010",26,"2010-03-07 00:00:00",662479,8614,8593,0,3,"Netherlands Eredivisie","Netherlands","Sparta Rotterdam","SPA","Ajax","AJA",8593,"AJA"
16965,15722,"2013/2014",14,"2013-10-30 00:00:00",1467935,8027,8673,3,1,"Poland Ekstraklasa","Poland","Zawisza Bydgoszcz","ZAW","Legia Warszawa","LEG",8027,"ZAW"
8290,7809,"2009/2010",27,"2010-03-21 00:00:00",674510,8721,8177,1,5,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","Hertha BSC Berlin","HBE",8177,"HBE"
8291,7809,"2009/2010",27,"2010-03-20 00:00:00",674511,8358,9905,1,0,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","1. FSV Mainz 05","MAI",8358,"FRE"
8292,7809,"2009/2010",27,"2010-03-20 00:00:00",674512,9810,9823,2,1,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","FC Bayern Munich","BMU",9810,"EFR"
8293,7809,"2009/2010",27,"2010-03-19 00:00:00",674516,8722,9788,1,1,"Germany 1. Bundesliga","Germany","1. FC Köln","FCK","Borussia Mönchengladbach","GLA",0,"draw"
8294,7809,"2009/2010",27,"2010-03-20 00:00:00",674517,8165,8226,0,0,"Germany 1. Bundesliga","Germany","1. FC Nürnberg","NUR","TSG 1899 Hoffenheim","HOF",0,"draw"
16966,15722,"2013/2014",14,"2013-10-31 00:00:00",1467937,8025,8033,4,0,"Poland Ekstraklasa","Poland","Śląsk Wrocław","SLA","Podbeskidzie Bielsko-Biała","POD",8025,"SLA"
8295,7809,"2009/2010",28,"2010-03-27 00:00:00",674518,9823,10269,1,2,"Germany 1. Bundesliga","Germany","FC Bayern Munich","BMU","VfB Stuttgart","STU",10269,"STU"
8296,7809,"2009/2010",28,"2010-03-27 00:00:00",674519,8178,10189,0,2,"Germany 1. Bundesliga","Germany","Bayer 04 Leverkusen","LEV","FC Schalke 04","S04",10189,"S04"
8297,7809,"2009/2010",28,"2010-03-27 00:00:00",674520,8697,8165,4,2,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","1. FC Nürnberg","NUR",8697,"WBR"
8298,7809,"2009/2010",28,"2010-03-27 00:00:00",674521,8177,9789,0,0,"Germany 1. Bundesliga","Germany","Hertha BSC Berlin","HBE","Borussia Dortmund","DOR",0,"draw"
9102,7809,"2012/2013",16,"2012-12-08 00:00:00",1239609,8406,9823,0,2,"Germany 1. Bundesliga","Germany","FC Augsburg","AUG","FC Bayern Munich","BMU",9823,"BMU"
8299,7809,"2009/2010",28,"2010-03-26 00:00:00",674522,9911,9810,1,2,"Germany 1. Bundesliga","Germany","VfL Bochum","BOC","Eintracht Frankfurt","EFR",9810,"EFR"
8300,7809,"2009/2010",28,"2010-03-27 00:00:00",674523,9904,8722,1,4,"Germany 1. Bundesliga","Germany","Hannover 96","HAN","1. FC Köln","FCK",8722,"FCK"
8301,7809,"2009/2010",28,"2010-03-27 00:00:00",674524,9905,8721,0,2,"Germany 1. Bundesliga","Germany","1. FSV Mainz 05","MAI","VfL Wolfsburg","WOL",8721,"WOL"
8302,7809,"2009/2010",28,"2010-03-28 00:00:00",674525,9788,9790,1,0,"Germany 1. Bundesliga","Germany","Borussia Mönchengladbach","GLA","Hamburger SV","HAM",9788,"GLA"
8373,7809,"2009/2010",4,"2009-08-29 00:00:00",674296,9810,9789,1,1,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","Borussia Dortmund","DOR",0,"draw"
8303,7809,"2009/2010",28,"2010-03-28 00:00:00",674526,8226,8358,1,1,"Germany 1. Bundesliga","Germany","TSG 1899 Hoffenheim","HOF","SC Freiburg","FRE",0,"draw"
8304,7809,"2009/2010",29,"2010-04-04 00:00:00",674527,9790,9904,0,0,"Germany 1. Bundesliga","Germany","Hamburger SV","HAM","Hannover 96","HAN",0,"draw"
8305,7809,"2009/2010",29,"2010-04-03 00:00:00",674528,9789,8697,2,1,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","SV Werder Bremen","WBR",9789,"DOR"
8306,7809,"2009/2010",29,"2010-04-03 00:00:00",674529,10269,9788,2,1,"Germany 1. Bundesliga","Germany","VfB Stuttgart","STU","Borussia Mönchengladbach","GLA",10269,"STU"
9139,7809,"2012/2013",2,"2012-08-31 00:00:00",1239492,9905,8357,0,1,"Germany 1. Bundesliga","Germany","1. FSV Mainz 05","MAI","SpVgg Greuther Fürth","GRF",8357,"GRF"
8307,7809,"2009/2010",29,"2010-04-03 00:00:00",674530,10189,9823,1,2,"Germany 1. Bundesliga","Germany","FC Schalke 04","S04","FC Bayern Munich","BMU",9823,"BMU"
8308,7809,"2009/2010",29,"2010-04-04 00:00:00",674531,8721,8226,4,0,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","TSG 1899 Hoffenheim","HOF",8721,"WOL"
8309,7809,"2009/2010",29,"2010-04-03 00:00:00",674532,8358,9911,1,1,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","VfL Bochum","BOC",0,"draw"
8310,7809,"2009/2010",29,"2010-04-03 00:00:00",674533,9810,8178,3,2,"Germany 1. Bundesliga","Germany","Eintracht Frankfurt","EFR","Bayer 04 Leverkusen","LEV",9810,"EFR"
13750,13274,"2009/2010",26,"2010-03-07 00:00:00",662480,8674,9839,1,0,"Netherlands Eredivisie","Netherlands","FC Groningen","GRO","VVV-Venlo","VEN",8674,"GRO"
13751,13274,"2009/2010",27,"2010-03-12 00:00:00",662481,8611,10217,3,1,"Netherlands Eredivisie","Netherlands","FC Twente","TWE","ADO Den Haag","HAA",8611,"TWE"
8311,7809,"2009/2010",29,"2010-04-03 00:00:00",674534,8722,8177,0,3,"Germany 1. Bundesliga","Germany","1. FC Köln","FCK","Hertha BSC Berlin","HBE",8177,"HBE"
8312,7809,"2009/2010",29,"2010-04-03 00:00:00",674535,8165,9905,2,0,"Germany 1. Bundesliga","Germany","1. FC Nürnberg","NUR","1. FSV Mainz 05","MAI",8165,"NUR"
8313,7809,"2009/2010",3,"2009-08-22 00:00:00",674281,9789,10269,1,1,"Germany 1. Bundesliga","Germany","Borussia Dortmund","DOR","VfB Stuttgart","STU",0,"draw"
8314,7809,"2009/2010",3,"2009-08-23 00:00:00",674282,8697,9788,3,0,"Germany 1. Bundesliga","Germany","SV Werder Bremen","WBR","Borussia Mönchengladbach","GLA",8697,"WBR"
13752,13274,"2009/2010",27,"2010-03-13 00:00:00",662482,8464,9803,0,2,"Netherlands Eredivisie","Netherlands","N.E.C.","NEC","Roda JC Kerkrade","ROD",9803,"ROD"
16967,15722,"2013/2014",14,"2013-10-29 00:00:00",1467961,10265,8024,3,0,"Poland Ekstraklasa","Poland","Wisła Kraków","WIS","Widzew Łódź","WID",10265,"WIS"
8315,7809,"2009/2010",3,"2009-08-23 00:00:00",674283,8721,9790,2,4,"Germany 1. Bundesliga","Germany","VfL Wolfsburg","WOL","Hamburger SV","HAM",9790,"HAM"
8316,7809,"2009/2010",3,"2009-08-22 00:00:00",674284,8358,8178,0,5,"Germany 1. Bundesliga","Germany","SC Freiburg","FRE","Bayer 04 Leverkusen","LEV",8178,"LEV"
